,id,event_id,down_time,up_time,action_time,activity,down_event,up_event,text_change,cursor_position,word_count
834,315bdafd,835,594214,594243,29,Remove/Cut,Backspace,Backspace, ,598,106
835,315bdafd,836,594243,594279,36,Remove/Cut,Backspace,Backspace,q,597,106
836,315bdafd,837,594279,594309,30,Remove/Cut,Backspace,Backspace,q,596,106
837,315bdafd,838,594309,594343,34,Remove/Cut,Backspace,Backspace,q,595,105
838,315bdafd,839,594343,594362,19,Remove/Cut,Backspace,Backspace, ,594,105
839,315bdafd,840,594994,595099,105,Input,Space,Space, ,595,105
840,315bdafd,841,595427,595555,128,Input,q,q,q,596,106
841,315bdafd,842,595611,595683,72,Input,q,q,q,597,106
842,315bdafd,843,595883,596035,152,Input,q,q,q,598,106
843,315bdafd,844,596123,596180,57,Input,Space,Space, ,599,106
844,315bdafd,845,596571,596675,104,Input,q,q,q,600,107
845,315bdafd,846,596771,596836,65,Input,q,q,q,601,107
846,315bdafd,847,597067,597267,200,Input,q,q,q,602,107
847,315bdafd,848,597299,597379,80,Input,q,q,q,603,107
848,315bdafd,849,597539,597667,128,Input,q,q,q,604,107
849,315bdafd,850,597731,597787,56,Input,Space,Space, ,605,107
850,315bdafd,851,598131,598188,57,Input,q,q,q,606,108
851,315bdafd,852,598422,598491,69,Input,q,q,q,607,108
852,315bdafd,853,598747,598803,56,Input,Space,Space, ,608,108
853,315bdafd,854,599835,599859,24,Input,q,q,q,609,109
854,315bdafd,855,600283,600395,112,Remove/Cut,Backspace,Backspace,q,608,108
855,315bdafd,856,600619,600651,32,Input,q,q,q,609,109
856,315bdafd,857,601075,601203,128,Input,q,q,q,610,109
857,315bdafd,858,601276,601355,79,Input,q,q,q,611,109
858,315bdafd,859,601587,601619,32,Input,q,q,q,612,109
859,315bdafd,860,602122,602203,81,Remove/Cut,Backspace,Backspace,q,611,109
860,315bdafd,861,602531,602595,64,Input,q,q,q,612,109
861,315bdafd,862,602891,602955,64,Input,q,q,q,613,109
862,315bdafd,863,603401,603507,106,Input,q,q,q,614,109
863,315bdafd,864,603571,603667,96,Input,q,q,q,615,109
864,315bdafd,865,603851,604003,152,Input,q,q,q,616,109
865,315bdafd,866,604075,604155,80,Input,Space,Space, ,617,109
866,315bdafd,867,628451,628595,144,Input,q,q,q,618,110
867,315bdafd,868,628661,628747,86,Input,q,q,q,619,110
868,315bdafd,869,628995,629115,120,Input,q,q,q,620,110
869,315bdafd,870,629147,629219,72,Input,Space,Space, ,621,110
870,315bdafd,871,630563,630635,72,Input,q,q,q,622,111
871,315bdafd,872,630771,630859,88,Input,q,q,q,623,111
872,315bdafd,873,631019,631091,72,Input,q,q,q,624,111
873,315bdafd,874,631255,631331,76,Input,q,q,q,625,111
874,315bdafd,875,631564,631635,71,Input,q,q,q,626,111
875,315bdafd,876,631779,631867,88,Input,q,q,q,627,111
876,315bdafd,877,632027,632108,81,Input,q,q,q,628,111
877,315bdafd,878,632371,632411,40,Input,Space,Space, ,629,111
878,315bdafd,879,633775,633859,84,Input,Enter,Enter,"
",630,111
879,315bdafd,880,633983,634043,60,Input,Enter,Enter,"
",631,111
880,315bdafd,881,634160,634219,59,Input,Enter,Enter,"
",632,111
881,315bdafd,882,635019,635083,64,Input,q,q,q,633,112
882,315bdafd,883,635286,635419,133,Input,q,q,q,634,112
883,315bdafd,884,635523,635635,112,Input,q,q,q,635,112
884,315bdafd,885,636187,636299,112,Input,q,q,q,636,112
885,315bdafd,886,636459,636531,72,Input,q,q,q,637,112
886,315bdafd,887,636707,636787,80,Input,Space,Space, ,638,112
887,315bdafd,888,637203,637371,168,Input,q,q,q,639,113
888,315bdafd,889,637235,637275,40,Input,q,q,q,640,113
889,315bdafd,890,637651,637715,64,Input,q,q,q,641,113
890,315bdafd,891,637980,638035,55,Input,Space,Space, ,642,113
891,315bdafd,892,638620,638675,55,Input,q,q,q,643,114
892,315bdafd,893,638836,638971,135,Input,q,q,q,644,114
893,315bdafd,894,639075,639107,32,Input,q,q,q,645,114
894,315bdafd,895,639420,639468,48,Input,q,q,q,646,114
895,315bdafd,896,639683,639731,48,Input,Space,Space, ,647,114
896,315bdafd,897,641044,641107,63,Input,q,q,q,648,115
897,315bdafd,898,641276,641347,71,Input,q,q,q,649,115
898,315bdafd,899,641523,641587,64,Input,q,q,q,650,115
899,315bdafd,900,641949,642067,118,Input,q,q,q,651,115
900,315bdafd,901,642182,642234,52,Input,q,q,q,652,115
901,315bdafd,902,642735,642811,76,Input,q,q,q,653,115
902,315bdafd,903,642923,643075,152,Input,q,q,q,654,115
903,315bdafd,904,643203,643275,72,Input,q,q,q,655,115
904,315bdafd,905,643756,643859,103,Input,q,q,q,656,115
905,315bdafd,906,644003,644091,88,Input,Space,Space, ,657,115
906,315bdafd,907,644316,644387,71,Input,q,q,q,658,116
907,315bdafd,908,644540,644603,63,Input,q,q,q,659,116
908,315bdafd,909,644765,644835,70,Input,Space,Space, ,660,116
909,315bdafd,910,645470,645555,85,Input,q,q,q,661,117
910,315bdafd,911,645708,645779,71,Input,q,q,q,662,117
911,315bdafd,912,646028,646091,63,Input,q,q,q,663,117
912,315bdafd,913,646291,646363,72,Input,Space,Space, ,664,117
913,315bdafd,914,646739,646819,80,Input,q,q,q,665,118
914,315bdafd,915,647003,647059,56,Input,q,q,q,666,118
915,315bdafd,916,647324,647395,71,Input,q,q,q,667,118
916,315bdafd,917,647563,647643,80,Input,q,q,q,668,118
917,315bdafd,918,647739,647795,56,Input,Space,Space, ,669,118
918,315bdafd,919,648292,648363,71,Input,q,q,q,670,119
919,315bdafd,920,648588,648683,95,Input,q,q,q,671,119
920,315bdafd,921,649020,649091,71,Input,q,q,q,672,119
921,315bdafd,922,649215,649363,148,Input,q,q,q,673,119
922,315bdafd,923,649580,649651,71,Input,q,q,q,674,119
923,315bdafd,924,649749,649867,118,Input,q,q,q,675,119
924,315bdafd,925,649979,650101,122,Input,q,q,q,676,119
925,315bdafd,926,650180,650267,87,Input,Space,Space, ,677,119
926,315bdafd,927,650484,650547,63,Input,q,q,q,678,120
927,315bdafd,928,650692,650779,87,Input,q,q,q,679,120
928,315bdafd,929,650868,650995,127,Input,q,q,q,680,120
929,315bdafd,930,651052,651116,64,Input,Space,Space, ,681,120
930,315bdafd,931,652468,652595,127,Input,q,q,q,682,121
931,315bdafd,932,652707,652771,64,Input,q,q,q,683,121
932,315bdafd,933,653243,653323,80,Input,q,q,q,684,121
933,315bdafd,934,653443,653563,120,Input,q,q,q,685,121
934,315bdafd,935,653627,653699,72,Input,Space,Space, ,686,121
935,315bdafd,936,653931,654011,80,Input,q,q,q,687,122
936,315bdafd,937,654379,654483,104,Input,q,q,q,688,122
937,315bdafd,938,654571,654643,72,Input,q,q,q,689,122
938,315bdafd,939,654795,654875,80,Input,q,q,q,690,122
939,315bdafd,940,655019,655091,72,Input,q,q,q,691,122
940,315bdafd,941,655299,655403,104,Input,q,q,q,692,122
941,315bdafd,942,655548,655651,103,Input,q,q,q,693,122
942,315bdafd,943,655771,655843,72,Input,Space,Space, ,694,122
943,315bdafd,944,656039,656163,124,Input,q,q,q,695,123
944,315bdafd,945,656221,656283,62,Input,q,q,q,696,123
945,315bdafd,946,656420,656483,63,Input,q,q,q,697,123
946,315bdafd,947,656708,656787,79,Input,Space,Space, ,698,123
947,315bdafd,948,656987,657051,64,Input,q,q,q,699,124
948,315bdafd,949,657204,657315,111,Input,q,q,q,700,124
949,315bdafd,950,657372,657435,63,Input,q,q,q,701,124
950,315bdafd,951,657603,657659,56,Input,q,q,q,702,124
951,315bdafd,952,657843,657931,88,Input,Space,Space, ,703,124
952,315bdafd,953,660836,660899,63,Input,q,q,q,704,125
953,315bdafd,954,661172,661331,159,Input,q,q,q,705,125
954,315bdafd,955,661379,661435,56,Input,q,q,q,706,125
955,315bdafd,956,661605,661675,70,Input,q,q,q,707,125
956,315bdafd,957,661796,661835,39,Input,q,q,q,708,125
957,315bdafd,958,662225,662283,58,Input,q,q,q,709,125
958,315bdafd,959,663796,663915,119,Input,q,q,q,710,125
959,315bdafd,960,664035,664115,80,Input,q,q,q,711,125
960,315bdafd,961,664396,664443,47,Input,q,q,q,712,125
961,315bdafd,962,664643,664716,73,Input,Space,Space, ,713,125
962,315bdafd,963,664907,665050,143,Input,q,q,q,714,126
963,315bdafd,964,665133,665219,86,Input,q,q,q,715,126
964,315bdafd,965,665404,665547,143,Input,q,q,q,716,126
965,315bdafd,966,665588,665667,79,Input,Space,Space, ,717,126
966,315bdafd,967,667484,667627,143,Input,q,q,q,718,127
967,315bdafd,968,667908,668083,175,Input,q,q,q,719,127
968,315bdafd,969,668220,668395,175,Input,q,q,q,720,127
969,315bdafd,970,668596,668683,87,Input,q,q,q,721,127
970,315bdafd,971,668803,668915,112,Input,q,q,q,722,127
971,315bdafd,972,669019,669131,112,Input,q,q,q,723,127
972,315bdafd,973,669288,669370,82,Input,Space,Space, ,724,127
973,315bdafd,974,671131,671226,95,Input,q,q,q,725,128
974,315bdafd,975,671363,671466,103,Input,q,q,q,726,128
975,315bdafd,976,671691,671738,47,Input,q,q,q,727,128
976,315bdafd,977,672019,672131,112,Input,q,q,q,728,128
977,315bdafd,978,673355,673458,103,Input,Space,Space, ,729,128
978,315bdafd,979,673883,673946,63,Input,q,q,q,730,129
979,315bdafd,980,674091,674154,63,Input,q,q,q,731,129
980,315bdafd,981,674267,674378,111,Input,q,q,q,732,129
981,315bdafd,982,674412,674474,62,Input,Space,Space, ,733,129
982,315bdafd,983,674755,674818,63,Input,q,q,q,734,130
983,315bdafd,984,675715,675794,79,Input,q,q,q,735,130
984,315bdafd,985,676003,676083,80,Input,q,q,q,736,130
985,315bdafd,986,676211,676330,119,Input,q,q,q,737,130
986,315bdafd,987,676459,676578,119,Input,q,q,q,738,130
987,315bdafd,988,676636,676722,86,Input,Space,Space, ,739,130
988,315bdafd,989,677035,677106,71,Input,q,q,q,740,131
989,315bdafd,990,677267,677338,71,Input,q,q,q,741,131
990,315bdafd,991,677483,677562,79,Input,Space,Space, ,742,131
991,315bdafd,992,678339,678403,64,Input,q,q,q,743,132
992,315bdafd,993,678627,678690,63,Input,q,q,q,744,132
993,315bdafd,994,678803,678898,95,Input,q,q,q,745,132
994,315bdafd,995,679019,679090,71,Input,q,q,q,746,132
995,315bdafd,996,679219,679330,111,Input,q,q,q,747,132
996,315bdafd,997,679377,679450,73,Input,Space,Space, ,748,132
997,315bdafd,998,679748,679890,142,Input,q,q,q,749,133
998,315bdafd,999,680003,680058,55,Input,q,q,q,750,133
999,315bdafd,1000,680235,680346,111,Input,q,q,q,751,133
1000,315bdafd,1001,680443,680514,71,Input,Space,Space, ,752,133
1001,315bdafd,1002,681316,681394,78,Input,q,q,q,753,134
1002,315bdafd,1003,681555,681634,79,Input,q,q,q,754,134
1003,315bdafd,1004,681867,681922,55,Input,q,q,q,755,134
1004,315bdafd,1005,682891,682970,79,Input,q,q,q,756,134
1005,315bdafd,1006,683132,683186,54,Input,q,q,q,757,134
1006,315bdafd,1007,683372,683506,134,Input,q,q,q,758,134
1007,315bdafd,1008,683611,683674,63,Input,Space,Space, ,759,134
1008,315bdafd,1009,692628,692674,46,Input,.,.,.,760,134
1009,315bdafd,1010,692836,692890,54,Input,Space,Space, ,761,134
1010,315bdafd,1011,693412,693530,118,Input,q,q,q,762,135
1011,315bdafd,1012,694123,694218,95,Remove/Cut,Backspace,Backspace,q,761,134
1012,315bdafd,1013,694587,694682,95,Input,q,q,q,762,135
1013,315bdafd,1014,694811,694875,64,Input,q,q,q,763,135
1014,315bdafd,1015,695267,695402,135,Input,q,q,q,764,135
1015,315bdafd,1016,696219,696290,71,Input,q,q,q,765,135
1016,315bdafd,1017,696363,696474,111,Input,q,q,q,766,135
1017,315bdafd,1018,696587,696690,103,Input,Space,Space, ,767,135
1018,315bdafd,1019,696868,697018,150,Input,q,q,q,768,136
1019,315bdafd,1020,697083,697170,87,Input,q,q,q,769,136
1020,315bdafd,1021,697292,697362,70,Input,q,q,q,770,136
1021,315bdafd,1022,697572,697634,62,Input,Space,Space, ,771,136
1022,315bdafd,1023,699198,699322,124,Input,q,q,q,772,137
1023,315bdafd,1024,699499,699546,47,Input,q,q,q,773,137
1024,315bdafd,1025,699727,699802,75,Input,q,q,q,774,137
1025,315bdafd,1026,699971,700058,87,Input,q,q,q,775,137
1026,315bdafd,1027,700132,700186,54,Input,Space,Space, ,776,137
1027,315bdafd,1028,701036,701146,110,Input,q,q,q,777,138
1028,315bdafd,1029,701283,701418,135,Input,q,q,q,778,138
1029,315bdafd,1030,701507,701586,79,Input,q,q,q,779,138
1030,315bdafd,1031,701764,701834,70,Input,Space,Space, ,780,138
1031,315bdafd,1032,702491,702555,64,Input,q,q,q,781,139
1032,315bdafd,1033,702748,702866,118,Input,q,q,q,782,139
1033,315bdafd,1034,703259,703410,151,Remove/Cut,Backspace,Backspace,q,781,139
1034,315bdafd,1035,703547,703674,127,Input,q,q,q,782,139
1035,315bdafd,1036,703739,703810,71,Input,Space,Space, ,783,139
1036,315bdafd,1037,704491,704610,119,Input,q,q,q,784,140
1037,315bdafd,1038,704700,704779,79,Input,Space,Space, ,785,140
1038,315bdafd,1039,707477,707554,77,Input,q,q,q,786,141
1039,315bdafd,1040,707624,707802,178,Input,q,q,q,787,141
1040,315bdafd,1041,707796,707882,86,Input,q,q,q,788,141
1041,315bdafd,1042,708102,708234,132,Input,q,q,q,789,141
1042,315bdafd,1043,708356,708474,118,Input,q,q,q,790,141
1043,315bdafd,1044,708636,708730,94,Input,q,q,q,791,141
1044,315bdafd,1045,708867,708986,119,Input,q,q,q,792,141
1045,315bdafd,1046,709124,709194,70,Input,q,q,q,793,141
1046,315bdafd,1047,709371,709418,47,Input,Space,Space, ,794,141
1047,315bdafd,1048,727037,727142,105,Nonproduction,Leftclick,Leftclick,NoChange,534,141
1048,315bdafd,1049,727964,728106,142,Input,Space,Space, ,535,142
1049,315bdafd,1050,729077,729122,45,Input,.,.,.,536,142
1050,315bdafd,1051,729308,729354,46,Input,Space,Space, ,537,142
1051,315bdafd,1052,729708,729754,46,Input,q,q,q,538,142
1052,315bdafd,1053,729908,729962,54,Input,q,q,q,539,142
1053,315bdafd,1054,730084,730195,111,Input,q,q,q,540,142
1054,315bdafd,1055,730251,730298,47,Input,Space,Space, ,541,143
1055,315bdafd,1056,731172,731290,118,Input,q,q,q,542,143
1056,315bdafd,1057,731455,731514,59,Input,q,q,q,543,143
1057,315bdafd,1058,732276,732378,102,Input,q,q,q,544,143
1058,315bdafd,1059,732460,732538,78,Input,Space,Space, ,545,144
1059,315bdafd,1060,733420,733458,38,Input,q,q,q,546,144
1060,315bdafd,1061,733820,733858,38,Input,q,q,q,547,144
1061,315bdafd,1062,734508,734538,30,Input,q,q,q,548,144
1062,315bdafd,1063,734828,734890,62,Input,Space,Space, ,549,145
1063,315bdafd,1064,738525,738682,157,Input,q,q,q,550,145
1064,315bdafd,1065,738788,739002,214,Input,q,q,q,551,145
1065,315bdafd,1066,739037,739106,69,Input,q,q,q,552,145
1066,315bdafd,1067,739332,739426,94,Input,q,q,q,553,145
1067,315bdafd,1068,739684,739826,142,Input,q,q,q,554,145
1068,315bdafd,1069,740144,740194,50,Input,q,q,q,555,145
1069,315bdafd,1070,742024,742114,90,Remove/Cut,Backspace,Backspace,q,554,145
1070,315bdafd,1071,742548,742722,174,Input,q,q,q,555,145
1071,315bdafd,1072,742837,742914,77,Input,q,q,q,556,145
1072,315bdafd,1073,743173,743242,69,Input,q,q,q,557,145
1073,315bdafd,1074,743453,743570,117,Input,q,q,q,558,145
1074,315bdafd,1075,743692,743826,134,Input,q,q,q,559,145
1075,315bdafd,1076,743861,743938,77,Input,Space,Space, ,560,146
1076,315bdafd,1077,744744,744818,74,Input,q,q,q,561,146
1077,315bdafd,1078,744941,745026,85,Input,q,q,q,562,146
1078,315bdafd,1079,745148,745226,78,Input,Space,Space, ,563,147
1079,315bdafd,1080,745492,745546,54,Input,q,q,q,564,147
1080,315bdafd,1081,745708,745770,62,Input,q,q,q,565,147
1081,315bdafd,1082,746052,746107,55,Input,q,q,q,566,147
1082,315bdafd,1083,746228,746346,118,Input,q,q,q,567,147
1083,315bdafd,1084,747020,747130,110,Input,q,q,q,568,147
1084,315bdafd,1085,747181,747266,85,Input,Space,Space, ,569,148
1085,315bdafd,1086,747541,747658,117,Input,q,q,q,570,148
1086,315bdafd,1087,747748,747818,70,Input,q,q,q,571,148
1087,315bdafd,1088,748060,748162,102,Input,q,q,q,572,148
1088,315bdafd,1089,748214,748298,84,Input,Space,Space, ,573,149
1089,315bdafd,1090,749720,749810,90,Input,q,q,q,574,149
1090,315bdafd,1091,749935,750034,99,Input,q,q,q,575,149
1091,315bdafd,1092,750388,750506,118,Input,q,q,q,576,149
1092,315bdafd,1093,750668,750786,118,Input,q,q,q,577,149
1093,315bdafd,1094,750868,750946,78,Input,Space,Space, ,578,150
1094,315bdafd,1095,751316,751394,78,Input,q,q,q,579,150
1095,315bdafd,1096,751572,751674,102,Input,q,q,q,580,150
1096,315bdafd,1097,751940,752082,142,Input,q,q,q,581,150
1097,315bdafd,1098,752164,752258,94,Input,q,q,q,582,150
1098,315bdafd,1099,752412,752482,70,Input,q,q,q,583,150
1099,315bdafd,1100,752684,752762,78,Input,q,q,q,584,150
1100,315bdafd,1101,753340,753402,62,Input,q,q,q,585,150
1101,315bdafd,1102,753844,753883,39,Input,q,q,q,586,150
1102,315bdafd,1103,754068,754122,54,Input,q,q,q,587,150
1103,315bdafd,1104,754296,754362,66,Input,Space,Space, ,588,151
1104,315bdafd,1105,754556,754610,54,Input,q,q,q,589,151
1105,315bdafd,1106,754780,754835,55,Input,q,q,q,590,151
1106,315bdafd,1107,755004,755090,86,Input,Space,Space, ,591,152
1107,315bdafd,1108,755532,755602,70,Input,q,q,q,592,152
1108,315bdafd,1109,755692,755842,150,Input,q,q,q,593,152
1109,315bdafd,1110,756052,756138,86,Input,q,q,q,594,152
1110,315bdafd,1111,756332,756418,86,Input,Space,Space, ,595,153
1111,315bdafd,1112,756580,756634,54,Input,q,q,q,596,153
1112,315bdafd,1113,756948,757010,62,Input,q,q,q,597,153
1113,315bdafd,1114,757213,757282,69,Input,Space,Space, ,598,154
1114,315bdafd,1115,757540,757602,62,Input,q,q,q,599,154
1115,315bdafd,1116,757709,757858,149,Input,q,q,q,600,154
1116,315bdafd,1117,757925,757970,45,Input,q,q,q,601,154
1117,315bdafd,1118,758181,758258,77,Input,Space,Space, ,602,155
1118,315bdafd,1119,758708,758762,54,Input,q,q,q,603,155
1119,315bdafd,1120,758948,758978,30,Input,q,q,q,604,155
1120,315bdafd,1121,759294,759338,44,Input,q,q,q,605,155
1121,315bdafd,1122,759500,759570,70,Input,q,q,q,606,155
1122,315bdafd,1123,759765,759834,69,Input,Space,Space, ,607,156
1123,315bdafd,1124,760653,760786,133,Input,q,q,q,608,156
1124,315bdafd,1125,760837,760898,61,Input,q,q,q,609,156
1125,315bdafd,1126,761756,761810,54,Input,q,q,q,610,156
1126,315bdafd,1127,762501,762546,45,Input,q,q,q,611,156
1127,315bdafd,1128,763396,763514,118,Input,q,q,q,612,156
1128,315bdafd,1129,763620,763746,126,Input,q,q,q,613,156
1129,315bdafd,1130,768229,768346,117,Input,Space,Space, ,614,157
1130,315bdafd,1131,769460,769530,70,Input,q,q,q,615,157
1131,315bdafd,1132,769941,770181,240,Input,q,q,q,616,157
1132,315bdafd,1133,770157,770290,133,Input,q,q,q,617,157
1133,315bdafd,1134,770509,770610,101,Input,q,q,q,618,157
1134,315bdafd,1135,771200,771354,154,Input,Space,Space, ,619,158
1135,315bdafd,1136,771533,771778,245,Input,q,q,q,620,158
1136,315bdafd,1137,771797,772001,204,Input,q,q,q,621,158
1137,315bdafd,1138,771997,772122,125,Input,q,q,q,622,158
1138,315bdafd,1139,772325,772466,141,Input,Space,Space, ,623,159
1139,315bdafd,1140,772708,772858,150,Input,q,q,q,624,159
1140,315bdafd,1141,773247,773498,251,Input,q,q,q,625,159
1141,315bdafd,1142,773526,773610,84,Input,q,q,q,626,159
1142,315bdafd,1143,773820,773930,110,Input,q,q,q,627,159
1143,315bdafd,1144,774113,774258,145,Input,Space,Space, ,628,160
1144,315bdafd,1145,774621,774674,53,Input,q,q,q,629,160
1145,315bdafd,1146,774884,775010,126,Input,q,q,q,630,160
1146,315bdafd,1147,776261,776386,125,Remove/Cut,Backspace,Backspace,q,629,160
1147,315bdafd,1148,777525,777594,69,Input,q,q,q,630,160
1148,315bdafd,1149,777924,777994,70,Input,q,q,q,631,160
1149,315bdafd,1150,778165,778274,109,Input,q,q,q,632,160
1150,315bdafd,1151,778596,778682,86,Input,Space,Space, ,633,161
1151,315bdafd,1152,780883,780954,71,Input,q,q,q,634,161
1152,315bdafd,1153,781205,781290,85,Input,q,q,q,635,161
1153,315bdafd,1154,781429,781482,53,Input,q,q,q,636,161
1154,315bdafd,1155,781612,781738,126,Input,q,q,q,637,161
1155,315bdafd,1156,781852,781978,126,Input,q,q,q,638,161
1156,315bdafd,1157,782065,782130,65,Input,Space,Space, ,639,162
1157,315bdafd,1158,791982,792051,69,Input,.,.,.,640,162
1158,315bdafd,1159,792197,792266,69,Input,Space,Space, ,641,162
1159,315bdafd,1160,794229,794290,61,Input,q,q,q,642,162
1160,315bdafd,1161,794461,794538,77,Input,Space,Space, ,643,163
1161,315bdafd,1162,794773,794906,133,Input,q,q,q,644,163
1162,315bdafd,1163,795045,795098,53,Input,q,q,q,645,163
1163,315bdafd,1164,795296,795354,58,Input,q,q,q,646,163
1164,315bdafd,1165,795464,795530,66,Input,q,q,q,647,163
1165,315bdafd,1166,795701,795770,69,Input,Space,Space, ,648,164
1166,315bdafd,1167,796072,796146,74,Input,q,q,q,649,164
1167,315bdafd,1168,796341,796426,85,Input,q,q,q,650,164
1168,315bdafd,1169,796620,796713,93,Input,Space,Space, ,651,165
1169,315bdafd,1170,798230,798281,51,Input,q,q,q,652,165
1170,315bdafd,1171,798452,798601,149,Input,q,q,q,653,165
1171,315bdafd,1172,798726,798770,44,Input,q,q,q,654,165
1172,315bdafd,1173,798901,798946,45,Input,q,q,q,655,165
1173,315bdafd,1174,799349,799394,45,Input,q,q,q,656,165
1174,315bdafd,1175,799572,799642,70,Input,Space,Space, ,657,166
1175,315bdafd,1176,800085,800180,95,Input,q,q,q,658,166
1176,315bdafd,1177,800298,800313,15,Input,q,q,q,659,166
1177,315bdafd,1178,800573,800610,37,Input,Space,Space, ,660,167
1178,315bdafd,1179,801476,801634,158,Input,q,q,q,661,167
1179,315bdafd,1180,809213,809361,148,Input,q,q,q,662,167
1180,315bdafd,1181,809493,809561,68,Input,q,q,q,663,167
1181,315bdafd,1182,809757,809818,61,Input,Space,Space, ,664,168
1182,315bdafd,1183,810421,810481,60,Input,q,q,q,665,168
1183,315bdafd,1184,810693,810753,60,Input,q,q,q,666,168
1184,315bdafd,1185,811025,811097,72,Input,q,q,q,667,168
1185,315bdafd,1186,811293,811418,125,Input,q,q,q,668,168
1186,315bdafd,1187,811467,811537,70,Input,Space,Space, ,669,169
1187,315bdafd,1188,811728,811873,145,Input,q,q,q,670,169
1188,315bdafd,1189,811941,811985,44,Input,q,q,q,671,169
1189,315bdafd,1190,812197,812329,132,Input,q,q,q,672,169
1190,315bdafd,1191,812933,812969,36,Input,q,q,q,673,169
1191,315bdafd,1192,813283,813378,95,Input,q,q,q,674,169
1192,315bdafd,1193,813789,813865,76,Input,q,q,q,675,169
1193,315bdafd,1194,814285,814394,109,Input,q,q,q,676,169
1194,315bdafd,1195,816968,817066,98,Remove/Cut,Backspace,Backspace,q,675,169
1195,315bdafd,1196,817461,817545,84,Remove/Cut,Backspace,Backspace,q,674,169
1196,315bdafd,1197,817677,817714,37,Remove/Cut,Backspace,Backspace,q,673,169
1197,315bdafd,1198,818042,818101,59,Remove/Cut,Backspace,Backspace,q,672,169
1198,315bdafd,1199,818245,818313,68,Remove/Cut,Backspace,Backspace,q,671,169
1199,315bdafd,1200,819573,819657,84,Input,q,q,q,672,169
1200,315bdafd,1201,819773,819849,76,Input,q,q,q,673,169
1201,315bdafd,1202,820013,820081,68,Input,Space,Space, ,674,170
1202,315bdafd,1203,821141,821177,36,Remove/Cut,Backspace,Backspace, ,673,169
1203,315bdafd,1204,821325,821369,44,Remove/Cut,Backspace,Backspace,q,672,169
1204,315bdafd,1205,821485,821529,44,Remove/Cut,Backspace,Backspace,q,671,169
1205,315bdafd,1206,822357,822377,20,Input,q,q,q,672,169
1206,315bdafd,1207,822765,822841,76,Input,q,q,q,673,169
1207,315bdafd,1208,822998,823057,59,Input,q,q,q,674,169
1208,315bdafd,1209,889518,889593,75,Input,.,.,.,675,169
1209,315bdafd,1210,889750,889809,59,Input,Space,Space, ,676,170
1210,315bdafd,1211,890558,890716,158,Input,q,q,q,677,170
1211,315bdafd,1212,890710,890792,82,Input,q,q,q,678,170
1212,315bdafd,1213,890922,891068,146,Input,q,q,q,679,170
1213,315bdafd,1214,891062,891169,107,Input,Space,Space, ,680,171
1214,315bdafd,1215,891762,891945,183,Input,q,q,q,681,171
1215,315bdafd,1216,892022,892114,92,Input,q,q,q,682,171
1216,315bdafd,1217,892247,892305,58,Input,q,q,q,683,171
1217,315bdafd,1218,907782,907849,67,Input,q,q,q,684,171
1218,315bdafd,1219,907998,908057,59,Input,q,q,q,685,171
1219,315bdafd,1220,909095,909185,90,Remove/Cut,Backspace,Backspace,q,684,171
1220,315bdafd,1221,909302,909369,67,Remove/Cut,Backspace,Backspace,q,683,171
1221,315bdafd,1222,909648,909801,153,Input,Space,Space, ,684,172
1222,315bdafd,1223,910822,910889,67,Input,q,q,q,685,172
1223,315bdafd,1224,911062,911161,99,Input,q,q,q,686,172
1224,315bdafd,1225,911245,911281,36,Input,q,q,q,687,172
1225,315bdafd,1226,911664,911731,67,Input,q,q,q,688,172
1226,315bdafd,1227,911928,912003,75,Input,Space,Space, ,689,173
1227,315bdafd,1228,912192,912283,91,Input,q,q,q,690,173
1228,315bdafd,1229,912840,912939,99,Input,q,q,q,691,173
1229,315bdafd,1230,913096,913179,83,Input,q,q,q,692,173
1230,315bdafd,1231,913400,913483,83,Input,Space,Space, ,693,174
1231,315bdafd,1232,914400,914459,59,Input,q,q,q,694,174
1232,315bdafd,1233,914793,914853,60,Input,q,q,q,695,174
1233,315bdafd,1234,914849,914931,82,Input,Space,Space, ,696,175
1234,315bdafd,1235,915720,915795,75,Input,q,q,q,697,175
1235,315bdafd,1236,915952,916011,59,Input,q,q,q,698,175
1236,315bdafd,1237,916368,916523,155,Input,q,q,q,699,175
1237,315bdafd,1238,916688,916763,75,Input,q,q,q,700,175
1238,315bdafd,1239,917008,917115,107,Input,q,q,q,701,175
1239,315bdafd,1240,917223,917347,124,Input,q,q,q,702,175
1240,315bdafd,1241,917456,917547,91,Input,q,q,q,703,175
1241,315bdafd,1242,917800,917861,61,Input,q,q,q,704,175
1242,315bdafd,1243,917856,917947,91,Input,Space,Space, ,705,176
1243,315bdafd,1244,918791,918948,157,Input,q,q,q,706,176
1244,315bdafd,1245,918961,919043,82,Input,q,q,q,707,176
1245,315bdafd,1246,919256,919339,83,Input,q,q,q,708,176
1246,315bdafd,1247,919385,919467,82,Input,Space,Space, ,709,177
1247,315bdafd,1248,920680,920763,83,Input,q,q,q,710,177
1248,315bdafd,1249,920912,921043,131,Input,q,q,q,711,177
1249,315bdafd,1250,921152,921195,43,Input,q,q,q,712,177
1250,315bdafd,1251,921384,921459,75,Input,Space,Space, ,713,178
1251,315bdafd,1252,921944,922075,131,Input,q,q,q,714,178
1252,315bdafd,1253,922104,922179,75,Input,q,q,q,715,178
1253,315bdafd,1254,922416,922483,67,Input,Space,Space, ,716,179
